icon_type,file_path,file_name,stem,dir_name,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-Simple-Queue-Service_64.svg,Arch_Amazon-Simple-Queue-Service_64.svg,Arch_Amazon-Simple-Queue-Service_64,64,Arch Amazon Simple Queue Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_AWS-B2B-Data-Interchange_64.svg,Arch_AWS-B2B-Data-Interchange_64.svg,Arch_AWS-B2B-Data-Interchange_64,64,Arch AWS B2B Data Interchange,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_AWS-Express-Workflows_64.svg,Arch_AWS-Express-Workflows_64.svg,Arch_AWS-Express-Workflows_64,64,Arch AWS Express Workflows,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-Simple-Notification-Service_64.svg,Arch_Amazon-Simple-Notification-Service_64.svg,Arch_Amazon-Simple-Notification-Service_64,64,Arch Amazon Simple Notification Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-AppFlow_64.svg,Arch_Amazon-AppFlow_64.svg,Arch_Amazon-AppFlow_64,64,Arch Amazon AppFlow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/64/Arch_Amazon-Managed-Workflows-for-Apache-Airflow_64.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_64.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_64,64,Arch Amazon Managed Workflows for Apache Airflow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-AppFlow_16.svg,Arch_Amazon-AppFlow_16.svg,Arch_Amazon-AppFlow_16,16,Arch Amazon AppFlow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-Simple-Queue-Service_16.svg,Arch_Amazon-Simple-Queue-Service_16.svg,Arch_Amazon-Simple-Queue-Service_16,16,Arch Amazon Simple Queue Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_AWS-B2B-Data-Interchange_16.svg,Arch_AWS-B2B-Data-Interchange_16.svg,Arch_AWS-B2B-Data-Interchange_16,16,Arch AWS B2B Data Interchange,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-Managed-Workflows-for-Apache-Airflow_16.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_16.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_16,16,Arch Amazon Managed Workflows for Apache Airflow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_AWS-Express-Workflows_16.svg,Arch_AWS-Express-Workflows_16.svg,Arch_AWS-Express-Workflows_16,16,Arch AWS Express Workflows,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/16/Arch_Amazon-Simple-Notification-Service_16.svg,Arch_Amazon-Simple-Notification-Service_16.svg,Arch_Amazon-Simple-Notification-Service_16,16,Arch Amazon Simple Notification Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/32/Arch_AWS-B2B-Data-Interchange_32.svg,Arch_AWS-B2B-Data-Interchange_32.svg,Arch_AWS-B2B-Data-Interchange_32,32,Arch AWS B2B Data Interchange,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/32/Arch_Amazon-Simple-Queue-Service_32.svg,Arch_Amazon-Simple-Queue-Service_32.svg,Arch_Amazon-Simple-Queue-Service_32,32,Arch Amazon Simple Queue Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/32/Arch_Amazon-Managed-Workflows-for-Apache-Airflow_32.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_32.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_32,32,Arch Amazon Managed Workflows for Apache Airflow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/32/Arch_Amazon-AppFlow_32.svg,Arch_Amazon-AppFlow_32.svg,Arch_Amazon-AppFlow_32,32,Arch Amazon AppFlow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/32/Arch_AWS-Express-Workflows_32.svg,Arch_AWS-Express-Workflows_32.svg,Arch_AWS-Express-Workflows_32,32,Arch AWS Express Workflows,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/32/Arch_Amazon-Simple-Notification-Service_32.svg,Arch_Amazon-Simple-Notification-Service_32.svg,Arch_Amazon-Simple-Notification-Service_32,32,Arch Amazon Simple Notification Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/48/Arch_Amazon-AppFlow_48.svg,Arch_Amazon-AppFlow_48.svg,Arch_Amazon-AppFlow_48,48,Arch Amazon AppFlow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/48/Arch_Amazon-Simple-Notification-Service_48.svg,Arch_Amazon-Simple-Notification-Service_48.svg,Arch_Amazon-Simple-Notification-Service_48,48,Arch Amazon Simple Notification Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/48/Arch_AWS-B2B-Data-Interchange_48.svg,Arch_AWS-B2B-Data-Interchange_48.svg,Arch_AWS-B2B-Data-Interchange_48,48,Arch AWS B2B Data Interchange,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/48/Arch_Amazon-Managed-Workflows-for-Apache-Airflow_48.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_48.svg,Arch_Amazon-Managed-Workflows-for-Apache-Airflow_48,48,Arch Amazon Managed Workflows for Apache Airflow,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/48/Arch_Amazon-Simple-Queue-Service_48.svg,Arch_Amazon-Simple-Queue-Service_48.svg,Arch_Amazon-Simple-Queue-Service_48,48,Arch Amazon Simple Queue Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_App-Integration/48/Arch_AWS-Express-Workflows_48.svg,Arch_AWS-Express-Workflows_48.svg,Arch_AWS-Express-Workflows_48,48,Arch AWS Express Workflows,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-Tools-and-SDKs_64.svg,Arch_AWS-Tools-and-SDKs_64.svg,Arch_AWS-Tools-and-SDKs_64,64,Arch AWS Tools and SDKs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_Amazon-Corretto_64.svg,Arch_Amazon-Corretto_64.svg,Arch_Amazon-Corretto_64,64,Arch Amazon Corretto,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_Amazon-CodeCatalyst_64.svg,Arch_Amazon-CodeCatalyst_64.svg,Arch_Amazon-CodeCatalyst_64,64,Arch Amazon CodeCatalyst,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-Fault-Injection-Service_64.svg,Arch_AWS-Fault-Injection-Service_64.svg,Arch_AWS-Fault-Injection-Service_64,64,Arch AWS Fault Injection Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-Command-Line-Interface_64.svg,Arch_AWS-Command-Line-Interface_64.svg,Arch_AWS-Command-Line-Interface_64,64,Arch AWS Command Line Interface,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-CloudShell_64.svg,Arch_AWS-CloudShell_64.svg,Arch_AWS-CloudShell_64,64,Arch AWS CloudShell,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-Cloud-Control-API_64.svg,Arch_AWS-Cloud-Control-API_64.svg,Arch_AWS-Cloud-Control-API_64,64,Arch AWS Cloud Control API,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-Cloud9_64.svg,Arch_AWS-Cloud9_64.svg,Arch_AWS-Cloud9_64,64,Arch AWS Cloud9,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-Cloud-Development-Kit_64.svg,Arch_AWS-Cloud-Development-Kit_64.svg,Arch_AWS-Cloud-Development-Kit_64,64,Arch AWS Cloud Development Kit,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/64/Arch_AWS-Infrastructure-Composer_64.svg,Arch_AWS-Infrastructure-Composer_64.svg,Arch_AWS-Infrastructure-Composer_64,64,Arch AWS Infrastructure Composer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-Cloud9_16.svg,Arch_AWS-Cloud9_16.svg,Arch_AWS-Cloud9_16,16,Arch AWS Cloud9,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-Cloud-Control-API_16.svg,Arch_AWS-Cloud-Control-API_16.svg,Arch_AWS-Cloud-Control-API_16,16,Arch AWS Cloud Control API,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-Command-Line-Interface_16.svg,Arch_AWS-Command-Line-Interface_16.svg,Arch_AWS-Command-Line-Interface_16,16,Arch AWS Command Line Interface,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-Fault-Injection-Service_16.svg,Arch_AWS-Fault-Injection-Service_16.svg,Arch_AWS-Fault-Injection-Service_16,16,Arch AWS Fault Injection Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_Amazon-CodeCatalyst_16.svg,Arch_Amazon-CodeCatalyst_16.svg,Arch_Amazon-CodeCatalyst_16,16,Arch Amazon CodeCatalyst,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-Cloud-Development-Kit_16.svg,Arch_AWS-Cloud-Development-Kit_16.svg,Arch_AWS-Cloud-Development-Kit_16,16,Arch AWS Cloud Development Kit,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-Infrastructure-Composer_16.svg,Arch_AWS-Infrastructure-Composer_16.svg,Arch_AWS-Infrastructure-Composer_16,16,Arch AWS Infrastructure Composer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-CloudShell_16.svg,Arch_AWS-CloudShell_16.svg,Arch_AWS-CloudShell_16,16,Arch AWS CloudShell,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_AWS-Tools-and-SDKs_16.svg,Arch_AWS-Tools-and-SDKs_16.svg,Arch_AWS-Tools-and-SDKs_16,16,Arch AWS Tools and SDKs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/16/Arch_Amazon-Corretto_16.svg,Arch_Amazon-Corretto_16.svg,Arch_Amazon-Corretto_16,16,Arch Amazon Corretto,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-Cloud-Control-API_32.svg,Arch_AWS-Cloud-Control-API_32.svg,Arch_AWS-Cloud-Control-API_32,32,Arch AWS Cloud Control API,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_Amazon-Corretto_32.svg,Arch_Amazon-Corretto_32.svg,Arch_Amazon-Corretto_32,32,Arch Amazon Corretto,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-Command-Line-Interface_32.svg,Arch_AWS-Command-Line-Interface_32.svg,Arch_AWS-Command-Line-Interface_32,32,Arch AWS Command Line Interface,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-CloudShell_32.svg,Arch_AWS-CloudShell_32.svg,Arch_AWS-CloudShell_32,32,Arch AWS CloudShell,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_Amazon-CodeCatalyst_32.svg,Arch_Amazon-CodeCatalyst_32.svg,Arch_Amazon-CodeCatalyst_32,32,Arch Amazon CodeCatalyst,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-Infrastructure-Composer_32.svg,Arch_AWS-Infrastructure-Composer_32.svg,Arch_AWS-Infrastructure-Composer_32,32,Arch AWS Infrastructure Composer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-Cloud-Development-Kit_32.svg,Arch_AWS-Cloud-Development-Kit_32.svg,Arch_AWS-Cloud-Development-Kit_32,32,Arch AWS Cloud Development Kit,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-Tools-and-SDKs_32.svg,Arch_AWS-Tools-and-SDKs_32.svg,Arch_AWS-Tools-and-SDKs_32,32,Arch AWS Tools and SDKs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-Fault-Injection-Service_32.svg,Arch_AWS-Fault-Injection-Service_32.svg,Arch_AWS-Fault-Injection-Service_32,32,Arch AWS Fault Injection Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/32/Arch_AWS-Cloud9_32.svg,Arch_AWS-Cloud9_32.svg,Arch_AWS-Cloud9_32,32,Arch AWS Cloud9,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-Tools-and-SDKs_48.svg,Arch_AWS-Tools-and-SDKs_48.svg,Arch_AWS-Tools-and-SDKs_48,48,Arch AWS Tools and SDKs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_Amazon-Corretto_48.svg,Arch_Amazon-Corretto_48.svg,Arch_Amazon-Corretto_48,48,Arch Amazon Corretto,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-Infrastructure-Composer_48.svg,Arch_AWS-Infrastructure-Composer_48.svg,Arch_AWS-Infrastructure-Composer_48,48,Arch AWS Infrastructure Composer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-Fault-Injection-Service_48.svg,Arch_AWS-Fault-Injection-Service_48.svg,Arch_AWS-Fault-Injection-Service_48,48,Arch AWS Fault Injection Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_Amazon-CodeCatalyst_48.svg,Arch_Amazon-CodeCatalyst_48.svg,Arch_Amazon-CodeCatalyst_48,48,Arch Amazon CodeCatalyst,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-CloudShell_48.svg,Arch_AWS-CloudShell_48.svg,Arch_AWS-CloudShell_48,48,Arch AWS CloudShell,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-Cloud-Development-Kit_48.svg,Arch_AWS-Cloud-Development-Kit_48.svg,Arch_AWS-Cloud-Development-Kit_48,48,Arch AWS Cloud Development Kit,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-Cloud9_48.svg,Arch_AWS-Cloud9_48.svg,Arch_AWS-Cloud9_48,48,Arch AWS Cloud9,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-Command-Line-Interface_48.svg,Arch_AWS-Command-Line-Interface_48.svg,Arch_AWS-Command-Line-Interface_48,48,Arch AWS Command Line Interface,,,,False
service,Architecture-Service-Icons_02072025/Arch_Developer-Tools/48/Arch_AWS-Cloud-Control-API_48.svg,Arch_AWS-Cloud-Control-API_48.svg,Arch_AWS-Cloud-Control-API_48,48,Arch AWS Cloud Control API,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_AWS-Verified-Access_64.svg,Arch_AWS-Verified-Access_64.svg,Arch_AWS-Verified-Access_64,64,Arch AWS Verified Access,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_AWS-PrivateLink_64.svg,Arch_AWS-PrivateLink_64.svg,Arch_AWS-PrivateLink_64,64,Arch AWS PrivateLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_Amazon-Virtual-Private-Cloud_64.svg,Arch_Amazon-Virtual-Private-Cloud_64.svg,Arch_Amazon-Virtual-Private-Cloud_64,64,Arch Amazon Virtual Private Cloud,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_Amazon-CloudFront_64.svg,Arch_Amazon-CloudFront_64.svg,Arch_Amazon-CloudFront_64,64,Arch Amazon CloudFront,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_AWS-Cloud-WAN_64.svg,Arch_AWS-Cloud-WAN_64.svg,Arch_AWS-Cloud-WAN_64,64,Arch AWS Cloud WAN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_Amazon-Application-Recovery-Controller_64.svg,Arch_Amazon-Application-Recovery-Controller_64.svg,Arch_Amazon-Application-Recovery-Controller_64,64,Arch Amazon Application Recovery Controller,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_AWS-Site-to-Site-VPN_64.svg,Arch_AWS-Site-to-Site-VPN_64.svg,Arch_AWS-Site-to-Site-VPN_64,64,Arch AWS Site to Site VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_AWS-Private-5G_64.svg,Arch_AWS-Private-5G_64.svg,Arch_AWS-Private-5G_64,64,Arch AWS Private 5G,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/64/Arch_AWS-Client-VPN_64.svg,Arch_AWS-Client-VPN_64.svg,Arch_AWS-Client-VPN_64,64,Arch AWS Client VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_AWS-Cloud-WAN_16.svg,Arch_AWS-Cloud-WAN_16.svg,Arch_AWS-Cloud-WAN_16,16,Arch AWS Cloud WAN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_AWS-Client-VPN_16.svg,Arch_AWS-Client-VPN_16.svg,Arch_AWS-Client-VPN_16,16,Arch AWS Client VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_Amazon-Application-Recovery-Controller_16.svg,Arch_Amazon-Application-Recovery-Controller_16.svg,Arch_Amazon-Application-Recovery-Controller_16,16,Arch Amazon Application Recovery Controller,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_Amazon-CloudFront_16.svg,Arch_Amazon-CloudFront_16.svg,Arch_Amazon-CloudFront_16,16,Arch Amazon CloudFront,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_AWS-Private-5G_16.svg,Arch_AWS-Private-5G_16.svg,Arch_AWS-Private-5G_16,16,Arch AWS Private 5G,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_AWS-Verified-Access_16.svg,Arch_AWS-Verified-Access_16.svg,Arch_AWS-Verified-Access_16,16,Arch AWS Verified Access,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_AWS-PrivateLink_16.svg,Arch_AWS-PrivateLink_16.svg,Arch_AWS-PrivateLink_16,16,Arch AWS PrivateLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_AWS-Site-to-Site-VPN_16.svg,Arch_AWS-Site-to-Site-VPN_16.svg,Arch_AWS-Site-to-Site-VPN_16,16,Arch AWS Site to Site VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/16/Arch_Amazon-Virtual-Private-Cloud_16.svg,Arch_Amazon-Virtual-Private-Cloud_16.svg,Arch_Amazon-Virtual-Private-Cloud_16,16,Arch Amazon Virtual Private Cloud,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_AWS-Cloud-WAN_32.svg,Arch_AWS-Cloud-WAN_32.svg,Arch_AWS-Cloud-WAN_32,32,Arch AWS Cloud WAN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_AWS-Verified-Access_32.svg,Arch_AWS-Verified-Access_32.svg,Arch_AWS-Verified-Access_32,32,Arch AWS Verified Access,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_AWS-Private-5G_32.svg,Arch_AWS-Private-5G_32.svg,Arch_AWS-Private-5G_32,32,Arch AWS Private 5G,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_Amazon-Application-Recovery-Controller_32.svg,Arch_Amazon-Application-Recovery-Controller_32.svg,Arch_Amazon-Application-Recovery-Controller_32,32,Arch Amazon Application Recovery Controller,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_AWS-Client-VPN_32.svg,Arch_AWS-Client-VPN_32.svg,Arch_AWS-Client-VPN_32,32,Arch AWS Client VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_AWS-PrivateLink_32.svg,Arch_AWS-PrivateLink_32.svg,Arch_AWS-PrivateLink_32,32,Arch AWS PrivateLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_Amazon-Virtual-Private-Cloud_32.svg,Arch_Amazon-Virtual-Private-Cloud_32.svg,Arch_Amazon-Virtual-Private-Cloud_32,32,Arch Amazon Virtual Private Cloud,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_Amazon-CloudFront_32.svg,Arch_Amazon-CloudFront_32.svg,Arch_Amazon-CloudFront_32,32,Arch Amazon CloudFront,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/32/Arch_AWS-Site-to-Site-VPN_32.svg,Arch_AWS-Site-to-Site-VPN_32.svg,Arch_AWS-Site-to-Site-VPN_32,32,Arch AWS Site to Site VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_AWS-Site-to-Site-VPN_48.svg,Arch_AWS-Site-to-Site-VPN_48.svg,Arch_AWS-Site-to-Site-VPN_48,48,Arch AWS Site to Site VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_Amazon-CloudFront_48.svg,Arch_Amazon-CloudFront_48.svg,Arch_Amazon-CloudFront_48,48,Arch Amazon CloudFront,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_AWS-Verified-Access_48.svg,Arch_AWS-Verified-Access_48.svg,Arch_AWS-Verified-Access_48,48,Arch AWS Verified Access,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_AWS-Private-5G_48.svg,Arch_AWS-Private-5G_48.svg,Arch_AWS-Private-5G_48,48,Arch AWS Private 5G,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_AWS-Client-VPN_48.svg,Arch_AWS-Client-VPN_48.svg,Arch_AWS-Client-VPN_48,48,Arch AWS Client VPN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_AWS-Cloud-WAN_48.svg,Arch_AWS-Cloud-WAN_48.svg,Arch_AWS-Cloud-WAN_48,48,Arch AWS Cloud WAN,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_AWS-PrivateLink_48.svg,Arch_AWS-PrivateLink_48.svg,Arch_AWS-PrivateLink_48,48,Arch AWS PrivateLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Networking-Content-Delivery/48/Arch_Amazon-Virtual-Private-Cloud_48.svg,Arch_Amazon-Virtual-Private-Cloud_48.svg,Arch_Amazon-Virtual-Private-Cloud_48,48,Arch Amazon Virtual Private Cloud,,,,False
